start_time,end_time,text,emotion,sub-emotion,intensity
00:00:03,00:00:07,"If you want to take to the skies or fly to Mars, you're going to need a machine to get you there.",happiness,curiosity,moderate
00:00:07,00:00:13,"Humans dreamed of taking flight for thousands of years, but it took special tools, techniques and materials to make it possible.",happiness,optimism,moderate
00:00:14,00:00:16,It took aerospace engineering.,surprise,confusion,mild
00:00:26,00:00:31,We've been able to accomplish some remarkable things since Machines have given us the power of flight.,happiness,admiration,moderate
00:00:31,00:00:34,Astronauts visited the moon in less time than it takes to cross the Atlantic by boat.,happiness,amusement,mild
00:00:35,00:00:40,And my direct flight from LA to Missoula takes less time than it takes to drive across LA county.,happiness,pride,mild
00:00:40,00:00:46,"We've been able to do these things because of aerospace engineering, the field dedicated to designing and building machines that fly.",happiness,pride,moderate
00:00:46,00:00:51,It's broken down into two main aeronautical engineering and astronautical engineering.,neutral,neutral,mild
00:00:51,00:01:01,"Aeronautical engineering is focused on making aircraft like gliders, jets and helicopters, while astronautical engineering builds spacecraft like probes, satellites and spaceships.",happiness,approval,mild
00:01:01,00:01:08,"Both disciplines made enormous strides in the 20th century, thanks in part to the Cold War conflict between the US and the Soviet Union.",happiness,pride,moderate
00:01:08,00:01:16,"That rivalry gave us the race to land on the Moon, as well as advancements in jet propulsion, radar, material science, and so much more.",happiness,admiration,moderate
00:01:16,00:01:18,"Today, nations still compete, but so do private companies.",neutral,neutral,mild
00:01:19,00:01:22,"And the goal isn't just getting back to the Moon, but making it to Mars.",happiness,curiosity,moderate
00:01:22,00:01:28,"It's not only a good headline, it if we've learned anything from the space race, it's that competition drives innovation.",happiness,admiration,mild
00:01:28,00:01:32,The rocket company SpaceX plans on sending people to Mars as early as 2024.,happiness,amusement,moderate
00:01:33,00:01:35,"And to make that happen, you need a lot of innovation.",happiness,excitement,moderate
00:01:35,00:01:43,"But whether you're sending people across space or just flying around in the atmosphere, you're going to need to know some basic flying principles for atmospheric flight.",neutral,neutral,mild
00:01:43,00:01:45,The critical one is lift.,happiness,approval,moderate
00:01:45,00:01:47,And the most basic form of lift is buoyancy.,neutral,neutral,mild
00:01:47,00:01:56,"Buoyancy works because the atmosphere has what physicists call a pressure gradient, meaning that air pressure gets a tiny bit smaller for every little bit higher you go.",neutral,neutral,mild
00:01:56,00:02:02,"The difference in those pressures creates a small upward force, which can push an object up if it's light enough, that's lift.",surprise,confusion,mild
00:02:02,00:02:06,"The earliest form of flight, hot air balloons, uses this principle.",happiness,admiration,mild
00:02:06,00:02:14,"That big ball of hot air is pushed up because it's lighter than the surrounding cooler air, and it pulls its passenger along for the ride.",neutral,neutral,mild
00:02:14,00:02:20,"If you want your balloon to be stationary, what engineers might call an equilibrium, the then the sum of the forces should be equal to zero.",neutral,neutral,mild
00:02:20,00:02:28,That means that the weight of the gravity pulling the balloon and the gas inside downwards needs to exactly balance out the force of the pressure gradient pushing up.,surprise,confusion,moderate
00:02:28,00:02:31,But balloons are pretty impractical for most applications.,neutral,neutral,mild
00:02:31,00:02:39,"They're so Dependent on the surrounding environment, that things like changing weather conditions can make it hard to precisely steer or even land in one.",neutral,neutral,mild
00:02:39,00:02:43,"To fly more effectively, you need a propulsion system or something that pushes you forward.",happiness,curiosity,mild
00:02:43,00:02:50,"A propulsion system usually consists of a power source and and a propulsor, which is something that can convert power into forward motion.",neutral,neutral,mild
00:02:50,00:03:00,"There are three main propulsion systems that you'll use as an aeronautical A heat engine with fuel, an electric motor with batteries, or an electric motor with solar cells.",neutral,neutral,mild
00:03:00,00:03:05,The goal with any of these systems is to provide enough thrust to overcome the drag of the aircraft.,neutral,neutral,mild
00:03:05,00:03:12,"For commercial airplanes that do a lot of consistent travel, you'll want to keep the engine efficiency high and fuel usage low.",happiness,pride,mild
