start_time,end_time,text,emotion,sub-emotion,intensity
"00:00:00,000","00:00:05,000","Manhunt 2024 in Bangkok, Leute! Let's fucking go!",happiness,excitement,intense
"00:00:05,000","00:00:08,000",Grab equipment and that's the first vanguard.,happiness,optimism,moderate
"00:00:08,000","00:00:10,000","We now have position of player 1, which is quite close to us here.",happiness,curiosity,mild
"00:00:10,000","00:00:12,000",That's why we're going there now.,happiness,optimism,moderate
"00:00:12,000","00:00:13,000",Should we work?,happiness,curiosity,mild
"00:00:15,000","00:00:16,000",I am excited.,happiness,excitement,intense
"00:00:16,000","00:00:19,000","So we lie down on the game, so to speak.",neutral,neutral,neutral
"00:00:19,000","00:00:21,000",Khao San Road is our goal.,happiness,optimism,moderate
"00:00:24,000","00:00:28,000",But the Hunter are not right next to him.,neutral,neutral,neutral
"00:00:31,000","00:00:36,000","Hey guys before we continue, we have some important information for you.",neutral,neutral,neutral
"00:00:36,000","00:00:39,000",We really thank you for the numerous purchases in our Merchstore.,happiness,gratitude,moderate
"00:00:39,000","00:00:42,000","Yes, you support us insane.",happiness,gratitude,intense
"00:00:42,000","00:00:46,000","For example, we have cool hoodies with our manhunt logo.",happiness,pride,mild
"00:00:46,000","00:00:51,000","But you can also support us if you with our discount code that I hide down there,",neutral,neutral,neutral
"00:00:51,000","00:00:53,000",Order your new Holi drinks to you.,neutral,neutral,neutral
"00:00:53,000","00:00:57,000","Exactly, it shows our sponsors, that we have a strong community",happiness,pride,moderate
"00:00:58,000","00:01:01,000",And that it pays off to advertise with us.,happiness,optimism,mild
"00:01:01,000","00:01:03,000","Exactly, because Christmas is just around the corner.",neutral,neutral,neutral
"00:01:03,000","00:01:05,000",What wouldn't be cooler than a manhunt sweater?,happiness,amusement,mild
"00:01:05,000","00:01:08,000","Exactly, but that wasn't all we want to tell you.",neutral,neutral,neutral
"00:01:08,000","00:01:11,000",Because there is a competition.,happiness,excitement,moderate
"00:01:11,000","00:01:15,000",Please write in the comments with Hashtag MH24.,neutral,neutral,neutral
"00:01:15,000","00:01:17,000",And then what do you get?,happiness,curiosity,mild
"00:01:17,000","00:01:22,000","Our original manhunt banner, which we have in Bangkok,",happiness,pride,moderate
"00:01:22,000","00:01:24,000",With all the signatures of the participants.,happiness,pride,moderate
"00:01:24,000","00:01:25,000","A great win, I think.",happiness,excitement,moderate
"00:01:25,000","00:01:27,000",It pays to participate here.,happiness,optimism,mild
"00:01:27,000","00:01:31,000","We are giving away it again on our social media channels, Instagram, Facebook and Tiktok.",happiness,excitement,moderate
"00:01:31,000","00:01:35,000","Exactly, and it really only counts the comment with the hashtag.",neutral,neutral,neutral
"00:01:35,000","00:01:38,000",And now have fun with episode 2.,happiness,excitement,mild
"00:01:40,000","00:01:42,000","So, I have the camera on again.",neutral,neutral,neutral
"00:01:45,000","00:01:47,000",Now we run a round around the block.,happiness,optimism,moderate
"00:01:47,000","00:01:49,000",Let's see if anyone else knows.,happiness,curiosity,mild
"00:01:51,000","00:01:53,000",You went away.,neutral,neutral,neutral
"00:01:55,000","00:01:57,000",The chance is there.,happiness,optimism,mild
"00:02:09,000","00:02:11,000",I made my cell phone silent.,neutral,neutral,neutral
"00:02:12,000","00:02:14,000","Thank you, Peter, for the message.",happiness,gratitude,mild
"00:02:16,000","00:02:19,000","I am sent away here, people. I can no longer sit here.",anger,annoyance,moderate
"00:02:19,000","00:02:21,000",I can no longer sit here.,anger,annoyance,moderate
"00:02:24,000","00:02:26,000","Okay, okay.",neutral,neutral,neutral
"00:02:28,000","00:02:30,000","I can't sit here anymore, people.",anger,annoyance,moderate
"00:02:33,000","00:02:35,000","Okay, thanks.",neutral,neutral,neutral
"00:02:39,000","00:02:41,000",I have to check here immediately.,fear,fear,moderate
"00:02:49,000","00:02:51,000",I have to check here immediately.,fear,fear,moderate
"00:03:04,000","00:03:10,000",I am now sitting here next to any food.,neutral,neutral,neutral
"00:03:13,000","00:03:15,000","But only 5, not even.",surprise,confusion,mild
"00:03:15,000","00:03:18,000",I am now gone on a 100-meter air line from the machine.,neutral,neutral,neutral
"00:03:18,000","00:03:23,000","People, that's sick. Silent Hunt without Speed ​​Hunt.",,,
"00:03:23,000","00:03:26,000",The chilling 5 meters behind me.,fear,nervousness,moderate
"00:03:26,000","00:03:30,000",And I was just behind a machine.,neutral,neutral,neutral
"00:03:30,000","00:03:32,000",If I hadn't changed the position.,neutral,neutral,neutral
"00:03:32,000","00:03:35,000","Guys, I was only sitting on this bench in the park.",neutral,neutral,neutral
"00:03:36,000","00:03:39,000",Do you want to fool me? I don't want to be out of here after 3 hours.,anger,annoyance,moderate
"00:03:40,000","00:03:41,000",Alter.,neutral,neutral,neutral
"00:03:42,000","00:03:45,000",First brought coffee in the 7-eleven.,neutral,neutral,neutral
"00:03:45,000","00:03:48,000",Now we'll go around the block again if it is still noticeable here.,neutral,neutral,neutral
"00:03:48,000","00:03:51,000","But guys, that's manhunt. It's just blatant.",happiness,excitement,moderate
"00:03:51,000","00:03:55,000",I've been here since ... In the second hour I could almost have been out of here.,anger,annoyance,moderate
"00:03:55,000","00:03:57,000",But I would tell you the danger is not over yet.,fear,fear,moderate
"00:03:57,000","00:03:58,000",I have no idea where the hunters are here.,surprise,confusion,moderate
"00:03:58,000","00:04:00,000",I went only 100 meters away.,neutral,neutral,neutral
"00:04:00,000","00:04:03,000",The policeman sent me away.,anger,annoyance,mild
"00:04:03,000","00:04:07,000",He didn't let me sit there behind this machine.,anger,annoyance,mild
"00:04:07,000","00:04:11,000",And the hunters went out of my field of vision 2 minutes before.,neutral,neutral,neutral
"00:04:11,000","00:04:14,000",I could see it in the reflection of the door.,surprise,realization,mild
"00:04:14,000","00:04:16,000",Then they left.,neutral,neutral,neutral
"00:04:16,000","00:04:20,000",If the policeman had come 2 minutes earlier,neutral,neutral,neutral
"00:04:20,000","00:04:24,000",If we had said the toughest persecution here after 2-3 hours.,anger,annoyance,moderate
"00:04:24,000","00:04:26,000","Lick me by the ass, Marie.",anger,anger,moderate
"00:04:30,000","00:04:35,000",We didn't find anything around the block where the last PIN was from DR1.,sadness,disappointment,moderate
"00:04:38,000","00:04:42,000",We also didn't see anything where he could hide,anger,annoyance,moderate
"00:04:42,000","00:04:50,000",without having to cope with a huge obstacle.,neutral,neutral,neutral
"00:04:50,000","00:04:54,000","Yes, I definitely don't know where the hunters are here.",surprise,confusion,moderate
"00:04:54,000","00:04:57,000","They will wait for the PIN, people.",neutral,neutral,neutral
"00:04:57,000","00:04:59,000",They won't go to another zone now.,neutral,neutral,neutral
"00:04:59,000","00:05:02,000",They will wait for this PIN and try to land me.,fear,nervousness,moderate
"00:05:02,000","00:05:04,000","And we have day 1, people.",neutral,neutral,neutral
"00:05:06,000","00:05:08,000",The pin comes 28 minutes.,neutral,neutral,neutral
"00:05:08,000","00:05:12,000",Mega. Really mega. Real.,happiness,excitement,intense
"00:05:23,000","00:05:27,000","So, now a bit hidden, deep camera.",neutral,neutral,neutral
"00:05:28,000","00:05:32,000",On the distance I saw someone with a tank top.,happiness,curiosity,mild
"00:05:32,000","00:05:35,000",I will check now.,neutral,neutral,neutral
"00:05:35,000","00:05:38,000","The cool WU likes to wear tank tops, the good one.",happiness,amusement,mild
"00:05:38,000","00:05:42,000",And then we have to see.,neutral,neutral,neutral
"00:05:42,000","00:05:45,000",He wants to flex with his biceps.,happiness,amusement,mild
"00:05:45,000","00:05:48,000",But then unfortunately we have to turn it on the back.,neutral,neutral,neutral
"00:05:48,000","00:05:52,000","Oh, that's right. I'm on the radio.",surprise,realization,mild
"00:05:52,000","00:05:55,000",My team listens to what I'm going on.,neutral,neutral,neutral
"00:05:55,000","00:05:58,000",It is now three quarters ten.,neutral,neutral,neutral
"00:06:00,000","00:06:03,000",We didn't get any coordinates at nine o'clock.,sadness,disappointment,mild
"00:06:03,000","00:06:06,000",On the grounds that the players are not in the center zone.,neutral,neutral,neutral
"00:06:06,000","00:06:09,000",That means we can get the coordinates again at ten o'clock.,neutral,neutral,neutral
"00:06:09,000","00:06:12,000",We now need a game line or operations management for half an hour.,neutral,neutral,neutral
"00:06:12,000","00:06:16,000",And we have to be in thirty at ten o'clock.,neutral,neutral,neutral
"00:06:16,000","00:06:18,000",That is a requirement again.,neutral,neutral,neutral
"00:06:18,000","00:06:21,000",Because then we move out together to the daily ring.,neutral,neutral,neutral
"00:06:22,000","00:06:25,000",That's why we don't make ourselves too much stress now.,neutral,neutral,neutral
"00:06:25,000","00:06:28,000",Somehow I still have hope or I suspect,neutral,neutral,neutral
"00:06:28,000","00:06:31,000",that the players are here in the center zone.,neutral,neutral,neutral
"00:06:31,000","00:06:34,000",Even if we didn't get the nine o'clock locations.,sadness,disappointment,mild
"00:06:34,000","00:06:37,000",Just on the grounds that they are outside.,neutral,neutral,neutral
"00:06:37,000","00:06:40,000",I still think that they are not far from the center zone.,happiness,curiosity,mild
"00:06:40,000","00:06:43,000","In addition, you have to move back to the Center Zone.",anger,annoyance,mild
"00:06:43,000","00:06:46,000",Also for the daily ring.,neutral,neutral,neutral
"00:06:46,000","00:06:49,000","That means they won't run kilometers outside,",surprise,realization,mild
"00:06:49,000","00:06:52,000",to run back for miles.,neutral,neutral,neutral
"00:06:54,000","00:06:57,000",We have now met Willi and Julius on the street.,neutral,neutral,neutral
"00:06:57,000","00:07:00,000",They are already at the northern end,neutral,neutral,neutral
"00:07:00,000","00:07:03,000",Because they saw someone with tank top.,happiness,curiosity,mild
"00:07:03,000","00:07:06,000",And we know cool WU is there.,surprise,realization,mild
"00:07:06,000","00:07:09,000",And cool WU is a tank top type.,neutral,neutral,neutral
"00:07:14,000","00:07:17,000",The person with the tank top is just gone.,surprise,surprise,mild
"00:07:18,000","00:07:22,000",I am now positioned here northwest of the Khaosan Road.,neutral,neutral,neutral
"00:07:22,000","00:07:25,000","We divided ourselves here on the left, right.",neutral,neutral,neutral
"00:07:25,000","00:07:28,000",We see that we remain hidden how it works.,neutral,neutral,neutral
"00:07:28,000","00:07:32,000",Julius and I are here. Stefan and Kathi are slowly moving up.,neutral,neutral,neutral
"00:07:32,000","00:07:36,000",That we are ready to make decisions or driving very quickly.,neutral,neutral,neutral
"00:07:36,000","00:07:39,000",Depending on where the pinks are.,happiness,curiosity,mild
"00:07:39,000","00:07:42,000","Yes, Armin knows. We are waiting for 10 a.m.",neutral,neutral,neutral
"00:07:42,000","00:07:45,000",who is near Khaosan. So he quickly checks all pinks.,happiness,curiosity,mild
"00:07:45,000","00:07:48,000",Look if a player is there. We only have 5 minutes about about 5 minutes.,fear,fear,moderate
"00:07:48,000","00:07:51,000","When one is there, we do Hotzone and go on it.",happiness,optimism,moderate
"00:07:51,000","00:07:54,000","If he is gone further than 5 or 10 minutes,",neutral,neutral,neutral
"00:07:54,000","00:07:57,000","Then we have to lay back, because otherwise it doesn't work out",sadness,disappointment,mild
"00:07:57,000","00:08:00,000",With our 10.30 a.m. meeting.,neutral,neutral,neutral
"00:08:00,000","00:08:03,000",The planned strategy now for the morning and noon.,neutral,neutral,neutral
"00:08:03,000","00:08:08,000",The players will probably not leave the transmitter,neutral,neutral,neutral
"00:08:08,000","00:08:12,000","Because a, we really have to save money here in the first phase.",neutral,neutral,neutral
"00:08:12,000","00:08:17,000","We must be at 12 p.m. for the daily challenge in the broadcast person,",neutral,neutral,neutral
"00:08:17,000","00:08:20,000",that takes place in the transmitter person.,neutral,neutral,neutral
"00:08:20,000","00:08:23,000","Willi and Colt, you can stay in the transmitter person",neutral,neutral,neutral
"00:08:23,000","00:08:26,000",Or pull back into the transmitter.,neutral,neutral,neutral
"00:08:26,000","00:08:29,000","Armin, we are looking forward to the quality of the next few minutes.",happiness,optimism,mild
"00:08:29,000","00:08:32,000","Yes, somehow no chance on the block.",neutral,neutral,neutral
"00:08:32,000","00:08:35,000",Very confusing here. Not so much going on,surprise,confusion,mild
"00:08:35,000","00:08:38,000",But really great.,happiness,amusement,mild
"00:08:39,000","00:08:42,000","Yes, let's go again.",neutral,neutral,neutral
"00:08:42,000","00:08:47,000",Let's go back to the operations center.,neutral,neutral,neutral
"00:08:48,000","00:08:51,000","Guys, I'll show you the reflection that I have seen.",happiness,curiosity,mild
"00:08:51,000","00:08:53,000",I photographed it with my cell phone.,neutral,neutral,neutral
"00:08:53,000","00:08:56,000","Look at it, people.",happiness,curiosity,mild
"00:08:56,000","00:09:01,000",This is the door opposite the machine where I was sitting.,neutral,neutral,neutral
"00:09:01,000","00:09:06,000",Here I once zoomed in and then took the picture here.,neutral,neutral,neutral
"00:09:06,000","00:09:09,000",There is a hunter. Military clothing.,surprise,surprise,moderate
"00:09:09,000","00:09:12,000",You can easily see the GoPro.,neutral,neutral,neutral
"00:09:12,000","00:09:16,000",So I was pretty unsure whether it really is.,neutral,neutral,neutral
"00:09:16,000","00:09:19,000","People, the reflection really saved my ass.",happiness,relief,moderate
"00:09:19,000","00:09:22,000",Otherwise I would have been careless about the machine.,neutral,neutral,neutral
"00:09:22,000","00:09:25,000",I genth myself.,neutral,neutral,neutral
"00:09:25,000","00:09:28,000","And then I would be here with my arm, there with my arm",surprise,confusion,mild
"00:09:28,000","00:09:31,000",and I saw this scooter beforehand,neutral,neutral,neutral
"00:09:31,000","00:09:34,000",Where one filmed with the GoPro on the back.,happiness,curiosity,mild
"00:09:34,000","00:09:42,000","Age, so one has a braid, dressed brown, capped.",neutral,neutral,neutral
"00:09:42,000","00:09:45,000",And the other looked like Stefan.,neutral,neutral,neutral
"00:09:45,000","00:09:50,000","Black shirt, full beard, although I haven't seen that at all.",surprise,confusion,mild
"00:09:50,000","00:09:52,000",I know he has a full beard.,neutral,neutral,neutral
"00:09:52,000","00:09:55,000",Maybe he doesn't have one anymore. Definitely black shirt.,happiness,curiosity,mild
"00:09:55,000","00:09:57,000",GoPro could have been Stefan.,happiness,curiosity,mild
"00:09:57,000","00:10:00,000","And yes, Stefan, I said yes.",neutral,neutral,neutral
"00:10:00,000","00:10:03,000","You always see each other twice in life, my friend.",neutral,neutral,neutral
"00:10:03,000","00:10:07,000",But not yet. Not yet.,neutral,neutral,neutral
"00:10:07,000","00:10:09,000",I am excited to see what the reaction will end.,happiness,excitement,moderate
"00:10:09,000","00:10:11,000",Me too.,happiness,excitement,mild
"00:10:11,000","00:10:13,000","Okay, come on.",neutral,neutral,neutral
"00:10:13,000","00:10:16,000",So it starts.,neutral,neutral,neutral
"00:10:16,000","00:10:18,000",Player 8.,neutral,neutral,neutral
"00:10:30,000","00:10:43,000","All of Armin, no player near the Corsan Road.",neutral,neutral,neutral
"00:10:43,000","00:10:45,000","Question understood, come.",neutral,neutral,neutral
"00:10:45,000","00:10:47,000",Put it in.,neutral,neutral,neutral
"00:10:47,000","00:10:50,000","Stefan and Kathi understood, we embarrassed, we lay.",fear,embarrassment,mild
"00:10:50,000","00:10:55,000",We are offline.,neutral,neutral,neutral
"00:10:55,000","00:10:59,000",So you don't see anything in this bend.,neutral,neutral,neutral
"00:10:59,000","00:11:10,000",But there are also a few pedestrians.,neutral,neutral,neutral
"00:11:10,000","00:11:13,000",Parole.,neutral,neutral,neutral
"00:11:13,000","00:11:17,000",Thank you very much.,happiness,gratitude,mild
"00:11:17,000","00:11:19,000","Yes, no success. Too bad.",sadness,disappointment,mild
"00:11:19,000","00:11:22,000",So we have now gained really good experiences.,happiness,optimism,mild
"00:11:22,000","00:11:27,000",It's super confusing.,surprise,confusion,moderate
"00:11:27,000","00:11:30,000","So a lot going on. Well, there are not many tourists.",neutral,neutral,neutral
"00:11:30,000","00:11:32,000",That's a bit of help.,happiness,relief,mild
"00:11:32,000","00:11:35,000",But the alleys are so winding between the streets.,neutral,neutral,neutral
"00:11:35,000","00:11:37,000",This is sick when there is one.,disgust,disgust,mild
"00:11:37,000","00:11:40,000",You actually have to drive through every street and then you have to be there for yourself.,neutral,neutral,neutral
"00:11:40,000","00:11:43,000",We have to discuss the strategy again and see,neutral,neutral,neutral
"00:11:43,000","00:11:50,000",As we do in the second round or after the challenge.,neutral,neutral,neutral
"00:11:50,000","00:11:55,000",So the first challenge came in again.,neutral,neutral,neutral
"00:11:56,000","00:12:00,000",On WhatsApp.,neutral,neutral,neutral
"00:12:00,000","00:12:04,000",First challenge. Difficulty level.,neutral,neutral,neutral
"00:12:04,000","00:12:08,000",The first sound shade is the hunt for the Hunter.,happiness,curiosity,mild
"00:12:08,000","00:12:14,000","A challenge zone is set in the Center Zone, more precisely in Chinatown.",neutral,neutral,neutral
"00:12:14,000","00:12:18,000",All Hunter must be in this zone from 12 noon.,neutral,neutral,neutral
"00:12:18,000","00:12:24,000",The players now have to take photos of the Hunger and transmit them to the game management.,neutral,neutral,neutral
"00:12:24,000","00:12:28,000",There are three hours of catch-free to win per photo.,neutral,neutral,neutral
"00:12:28,000","00:12:32,000",No coordinates are passed on during this period.,neutral,neutral,neutral
"00:12:32,000","00:12:35,000",And a catch is invalid.,neutral,neutral,neutral
"00:12:35,000","00:12:38,000",A maximum of two photos are recognized.,neutral,neutral,neutral
"00:12:38,000","00:12:44,000",So there is up to six hours of catch-free to win the challenge.,neutral,neutral,neutral
"00:12:44,000","00:12:50,000",But it is dangerous because the Hunter can also hunt during the challenge.,fear,fear,mild
"00:12:51,000","00:12:55,000","However, the zone must always remain occupied by at least four hunters.",neutral,neutral,neutral
"00:12:55,000","00:12:59,000",Thus three Hunter are allowed to follow the players.,neutral,neutral,neutral
"00:13:02,000","00:13:06,000",A Speed ​​Hunt is not allowed during this challenge.,neutral,neutral,neutral
"00:13:06,000","00:13:10,000",Only when the operations management is occupied.,neutral,neutral,neutral
"00:13:10,000","00:13:13,000",The first challenge is coming up at 12 noon.,neutral,neutral,neutral
"00:13:13,000","00:13:18,000",I have to go back to Central and I'll try that.,neutral,neutral,neutral
"00:13:18,000","00:13:20,000",I want to deliver content.,neutral,neutral,neutral
"00:13:20,000","00:13:24,000","And above all, I want the opportunity not to be pinked for three or six hours.",happiness,desire,moderate
"00:13:24,000","00:13:26,000",Provided you win the challenge.,neutral,neutral,neutral
"00:13:26,000","00:13:28,000",So I'm going to the Central.,neutral,neutral,neutral
"00:13:28,000","00:13:31,000",I will still think about how I do it.,happiness,curiosity,mild
"00:13:31,000","00:13:38,000",Either there by taxi or with the scooter taxi.,neutral,neutral,neutral
"00:13:38,000","00:13:40,000",I don't know exactly yet.,surprise,confusion,mild
"00:13:40,000","00:13:42,000",I'm going in the direction.,neutral,neutral,neutral
"00:13:42,000","00:13:44,000",I definitely have to be careful.,fear,fear,moderate
"00:13:44,000","00:13:47,000","We are now going, watch out, now to the challenge.",happiness,excitement,moderate
